Id,SalePrice
1615,92903.30605356488
1616,82525.39740999136
1617,100130.41896610055
1618,126103.94455905352
1619,136372.776560382
1620,217389.192168192
1621,156020.8965328494
1622,155521.0517677823
1623,247751.69076784048
1624,234951.4037715951
1625,116350.13666422758
1626,198105.71857924853
1627,202745.54680045042
1628,264994.46531136427
1629,168052.8758376399
1630,308321.41221352015
1631,193178.48920138273
1632,215808.4467815915
1633,158130.78950150404
1634,192822.85279174242
1635,177067.97196753416
1636,158113.79660840426
1637,222171.8464610139
1638,213867.18259854708
1639,201151.90678675566
1640,261300.5244379798
1641,203408.7970978776
1642,222976.12259502802
1643,215525.17447359953
1644,216832.3719635764
1645,226907.42151363287
1646,165045.20813365374
1647,161735.0729208747
1648,136750.43369813357
1649,136184.82184477244
1650,128281.98503823671
1651,137525.66678984556
1652,108219.73058198486
1653,104761.88361226115
1654,150154.64075370226
1655,131621.15452171955
1656,146801.96586056147
1657,151271.0286639491
1658,148130.11340601835
1659,110539.96009747777
1660,166172.50732727442
1661,352204.7657236615
1662,317234.4380501071
1663,313389.80229814444
1664,380024.0923575917
1665,262677.3916037837
1666,293800.82131643686
1667,310649.8380188504
1668,279005.46240814123
1669,245285.5677315751
1670,284722.2134818593
1671,271425.7004050771
1672,363298.60235972796
1673,265328.8691341439
1674,245242.1484587947
1675,205507.7380214492
1676,204524.5160032669
1677,211293.8388437787
1678,385856.9775795499
1679,321195.1484770337
1680,267619.0260216752
1681,216423.4246296445
1682,277080.7790228883
1683,187701.7362726489
1684,174627.92867656145
1685,175419.9452005187
1686,168078.86386789475
1687,160081.3209292451
1688,196909.72747261915
1689,191905.38940258417
1690,188996.14138014708
1691,175168.7528626481
1692,234535.19697840605
1693,158236.5909764329
1694,182418.5273512164
1695,153188.7766823331
1696,269133.8502490083
1697,154719.756631569
1698,312218.1471946994
1699,287071.8584752837
1700,259121.837079362
1701,265730.21677036677
1702,251499.38986440096
1703,240211.5630039731
1704,270300.5788961211
1705,218341.41494079027
1706,353902.131944255
1707,200589.33485753927
1708,202892.16920085344
1709,249291.80754311476
1710,219890.55570431147
1711,240687.89320297632
1712,246166.94377239142
1713,257293.72618790064
1714,221900.06965442095
1715,199844.7177819768
1716,186134.8871625224
1717,169107.53471846972
1718,145837.37289305124
1719,204546.09077008162
1720,237655.59033544455
1721,175890.2642117301
1722,143378.69704742823
1723,179273.43123944197
1724,212829.40042038355
1725,232316.6307715932
1726,193683.47497256193
1727,164684.4091048995
1728,174959.86718924437
1729,163385.1243822137
1730,162660.16375596914
1731,113654.9216500083
1732,142044.32741923723
1733,119203.01013620291
1734,121503.86868734751
1735,128651.39033539686
1736,101517.2366177598
1737,287490.5474087754
1738,229467.10349889193
1739,284966.8979314724
1740,232840.85459752474
1741,210237.83017088566
1742,185023.07830084953
1743,175407.68838019762
1744,273934.138660864
1745,217897.48092837725
1746,214571.431976513
1747,220035.17366917524
1748,250618.22535915766
1749,165317.17514605913
1750,155371.79838986788
1751,248565.94173760805
1752,110527.57270772848
1753,166442.92902775202
1754,226297.5709163705
1755,188167.5497195283
1756,113807.36192293558
1757,102721.48016865645
1758,170152.10163064394
1759,180403.15016503725
1760,187056.8509088317
1761,176924.69392831717
1762,200617.21342118178
1763,166622.2844565669
1764,105153.4308523694
1765,211332.5265167514
1766,197343.96963305864
1767,245276.32934470568
1768,139551.68174381647
1769,168851.1461939374
1770,138278.42879577074
1771,130759.43340773974
1772,143003.71184726153
1773,138985.71082992945
1774,198879.74855907355
1775,117419.65979094896
1776,121575.7675301591
1777,89301.85133870039
1778,137862.33745594416
1779,110734.39409466181
1780,173315.46957965288
1781,120263.13826747332
1782,87959.32405306492
1783,156578.6497218171
1784,96706.1211883584
1785,99336.4895385066
1786,176251.04671855364
1787,157083.69627089892
1788,46301.2416353384
1789,86732.14791937266
1790,70197.52210517321
1791,248235.11933691893
1792,168348.65748567972
1793,144780.25910456572
1794,145015.88415642176
1795,130299.68201311026
1796,109044.81801171694
1797,148727.7692433158
1798,106645.87967772875
1799,88768.75103183184
1800,108680.04765410814
1801,149069.75895233545
1802,151595.23449583445
1803,171250.49562974367
1804,150760.68277902994
1805,127739.39346654806
1806,126491.3122224966
1807,151600.7476076642
1808,118404.02004809771
1809,118319.51731808577
1810,139575.53421206865
1811,99578.04962141905
1812,101268.39374823961
1813,122792.85708876047
1814,75314.3191687623
1815,37824.369479195215
1816,68571.20222325716
1817,124274.38533575926
1818,149047.34521730337
1819,123350.30294080172
1820,53104.968612627126
1821,104579.9371158639
1822,152321.06543357763
1823,39354.277824000455
1824,117826.52782507334
1825,130961.9338653246
1826,101464.5729799429
1827,104065.35291548166
1828,130976.073504881
1829,139546.04123659525
1830,145653.81429286394
1831,143570.76367218886
1832,130393.81857641134
1833,146537.73259635363
1834,124872.51235629711
1835,149389.3986065546
1836,138249.9012794653
1837,87898.5389428297
1838,116507.14936073218
1839,83938.95914454851
1840,153381.13984759245
1841,147084.22216363344
1842,80044.07592137251
1843,159184.6917585889
1844,128854.88903923426
1845,150189.3564219037
1846,150754.29447670374
1847,178543.4278854886
1848,36233.88953216467
1849,111850.06050510798
1850,114233.7165115634
1851,138109.73821623717
1852,118597.63606853876
1853,137020.50481601153
1854,157560.3201670209
1855,150488.79815764818
1856,224829.07885046396
1857,155512.73636575136
1858,176698.74405844603
1859,119687.81269069109
1860,179912.03748138342
1861,118485.01579995546
1862,293324.7290902892
1863,290855.03234227095
1864,290876.618070201
1865,282334.45458300505
1866,280183.60233004484
1867,229588.15130813513
1868,279369.9640270034
1869,209176.89654000197
1870,224195.9408272067
1871,231619.45356960688
1872,176937.64048703108
1873,234235.00453944597
1874,157368.47072775755
1875,210902.39151330385
1876,211648.08674593363
1877,218266.84068806563
1878,219907.23213954363
1879,133500.98814149294
1880,134387.01689787302
1881,268515.590872244
1882,247642.59284015093
1883,193717.3553462783
1884,211165.79811497126
1885,236938.17878861818
1886,266619.25293250475
1887,217444.52803416643
1888,266744.15559442434
1889,175280.3858893672
1890,147797.03755374346
1891,147736.11250676308
1892,96528.33956010733
1893,134222.19780118857
1894,145948.021307067
1895,159298.2672503749
1896,116942.32571370993
1897,120780.64864511881
1898,99933.37012036238
1899,134579.46311767492
1900,120249.62635298166
1901,152899.03013272677
1902,157071.61577196512
1903,190609.0496167699
1904,124672.18773944769
1905,186175.56250663195
1906,165007.1421002904
1907,220094.33185048494
1908,114728.25188149605
1909,141952.6272349218
1910,126697.26268868241
1911,201174.05930705462
1912,276741.9040901223
1913,178719.73127086554
1914,49896.12818820868
1915,240576.94746609125
1916,51746.74151869211
1917,241289.1174912015
1918,137977.0566467801
1919,175365.58391948137
1920,197256.66579420958
1921,320525.7571167508
1922,271902.60560126696
1923,204153.4483662406
1924,235570.39542217646
1925,213754.9658762971
1926,312565.6043659011
1927,137487.35656090174
1928,182149.09895129595
1929,113191.12387342844
1930,128176.44903798494
1931,154784.9435144225
1932,151479.68815942202
1933,211478.3025506297
1934,192923.62757583056
1935,179120.89700920973
1936,197293.11466200743
1937,187979.1926621953
1938,180595.37707276735
1939,214166.80092163477
1940,168830.21454800759
1941,184105.5517509738
1942,192101.90718217287
1943,180861.4426390687
1944,275744.7410361329
1945,284711.675278143
1946,163155.90772433672
1947,248452.50274498854
1948,190762.5143131772
1949,234670.87735124025
1950,186238.8334000865
1951,262259.0753113786
1952,234995.13812251482
1953,183888.869861559
1954,204329.30200059805
1955,137628.9809777299
1956,326024.53388758097
1957,173103.38509960566
1958,298942.62843795214
1959,165207.3871290246
1960,114114.19215889368
1961,117054.56646438036
1962,106462.20003594551
1963,119673.65320859943
1964,123592.82389257941
1965,141112.0088411132
1966,129230.68031449709
1967,261897.1361882249
1968,349255.0636903802
1969,308487.8898138562
1970,349403.4243552247
1971,367729.4969464103
1972,316103.66206319723
1973,238889.8376966277
1974,282105.69315154944
1975,377443.5763020078
1976,260423.34194047842
1977,338159.242135481
1978,309171.6970123807
1979,272655.0354922572
1980,199535.4616542617
1981,293805.78641553316
1982,205645.52772422228
1983,192342.91136022005
1984,175200.1409620801
1985,222658.84349317942
1986,219148.12432529125
1987,174874.08374591265
1988,179351.73182161245
1989,192153.78503699694
1990,214684.27337010298
1991,208171.7032849351
1992,232307.96900208388
1993,169585.85848625097
1994,241985.8849783698
1995,186616.76565106306
1996,271839.0680959979
1997,265186.23091311846
1998,311532.0600573579
1999,240736.0306026498
2000,280727.95998533163
2001,261501.82785542402
2002,238667.74133201037
2003,245889.63329883013
2004,260211.54856927786
2005,213197.78183312807
2006,200739.82917578612
2007,242061.84728081618
2008,202794.35500855837
2009,197095.29054768477
2010,196305.1990296403
2011,159362.14825160895
2012,170839.11292000208
2013,184676.24712570105
2014,196526.10132570658
2015,184361.0812696973
2016,200539.55286522303
2017,195574.2374029914
2018,117184.34190626536
2019,141678.1078526536
2020,109550.09848602209
2021,95395.21159000788
2022,202566.73200126085
2023,169922.1260326663
2024,282245.2569833556
2025,319691.29758997355
2026,169517.53495802078
2027,156664.30151708517
2028,164732.21172852907
2029,173211.5482118288
2030,235455.43223901186
2031,209816.44361008797
2032,210594.86419560108
2033,226298.19518955145
2034,167723.9308870295
2035,226860.8571377555
2036,197708.58182199392
2037,201666.48848302756
2038,253333.6478710929
2039,177468.26095135603
2040,321309.377302126
2041,239387.24331469927
2042,203794.22178025637
2043,181187.29574973974
2044,199357.289713935
2045,202949.08958382998
2046,164910.60551233683
2047,153067.623464779
2048,143007.7247001687
2049,175489.65383811388
2050,171847.75616903696
2051,82382.26042409334
2052,130441.52957184706
2053,147758.39178426657
2054,65439.054128960706
2055,166401.9482020894
2056,144487.69518716726
2057,116591.85723264609
2058,235933.5227224389
2059,143007.97252340708
2060,192501.86032183561
2061,191519.2197532216
2062,129521.1044493476
2063,90379.47258110438
2064,142700.5299212495
2065,116060.30675168429
2066,170253.44986434374
2067,130669.53134532366
2068,173235.9592687646
2069,68707.16999061499
2070,92383.24015612993
2071,93288.29640092049
2072,171996.94576855097
2073,133486.92169459257
2074,147155.64892704878
2075,160603.75005371962
2076,111161.89127893839
2077,146066.58115537558
2078,118431.67529066
2079,131176.5593825141
2080,97158.23566289339
2081,118210.06003327761
2082,159727.2262708703
2083,147738.7060287753
2084,88830.96904189978
2085,114048.88340814505
2086,139841.69731076155
2087,136344.63125379477
2088,119524.03756727371
2089,60638.32178075705
2090,133139.3910557786
2091,122859.99832554255
2092,145307.40809579287
2093,141934.51920957956
2094,105142.98906947765
2095,153722.53271444235
2096,60247.29508932028
2097,87968.66452165041
2098,160476.27104182635
2099,47332.436753825285
2100,118357.96244450007
2101,133551.04360587988
2102,119010.16863425169
2103,91532.10476012621
2104,171600.0851223031
2105,120832.3750919262
2106,83171.00845415983
2107,209507.1986357728
2108,112811.21806259546
2109,121930.02557094488
2110,121294.58096428309
2111,127320.17237456236
2112,135969.36008901987
2113,125590.4530180851
2114,102367.2349315444
2115,158675.21146018896
2116,110945.78899867926
2117,161844.63330920134
2118,110118.24223132525
2119,83188.47639365587
2120,119798.37836189661
2121,62509.77376534138
2122,108764.10202641878
2123,68624.90404512081
2124,162611.54093261156
2125,158411.9011551896
2126,166392.59720988665
2127,167771.02248139773
2128,117803.2327653924
2129,81408.49205680285
2130,141592.30758304987
2131,154391.10119338427
2132,118512.75432451162
2133,116057.26989050303
2134,106092.27328939829
2135,88092.03614492808
2136,77519.0895083705
2137,123662.52847929392
2138,135240.9484163085
2139,151757.18705149088
2140,139938.72970970068
2141,135612.94739587698
2142,134751.84328349028
2143,144928.9730842868
2144,124438.03461904917
2145,140753.4650665084
2146,167574.38577695284
2147,185126.59752424154
2148,135561.7744495431
2149,150521.70572383795
2150,201029.08787770662
2151,93121.49962820206
2152,184149.79871149454
2153,187831.62263508234
2154,107092.19908125792
2155,151687.96553523932
2156,290342.09124429617
2157,238774.26407285128
2158,225827.28506894503
2159,203468.9268984357
2160,173515.55882068072
2161,237664.24340780172
2162,375718.09969563875
2163,286727.00094993506
2164,230717.25773568545
2165,178704.93047554884
2166,159230.18019957934
2167,223667.62485773955
2168,213734.04159732256
2169,200084.94692964945
2170,184682.32460291777
2171,170458.37140686903
2172,150860.74007375631
2173,182256.45687003527
2174,240164.13487406168
2175,262768.6948177377
2176,274347.47890444193
2177,240116.46911199484
2178,210948.25479860697
2179,151032.0376606742
2180,255575.13996978197
2181,193288.75317867193
2182,228761.83155162726
2183,195012.63467224035
2184,135171.89485521708
2185,134299.1067850152
2186,160627.19685228262
2187,151181.64608784113
2188,160544.9928094903
2189,309019.31672854815
2190,65841.75902809296
2191,69501.80402524862
2192,79661.44471092615
2193,103851.61910255346
2194,83370.40287895594
2195,86810.8857019702
2196,94299.83197255526
2197,128992.77879519854
2198,132369.2446804801
2199,168025.9617905179
2200,121741.13709552679
2201,123146.49434180651
2202,146586.0015909234
2203,141693.62982936297
2204,177034.3080493966
2205,109760.42508776579
2206,137170.3649863759
2207,177457.46253438387
2208,213962.26890631113
2209,221900.05373187456
2210,122431.00355951581
2211,104216.1057853261
2212,112072.29960639868
2213,88900.0193974534
2214,150380.7474945346
2215,97302.40354485903
2216,174723.3079323331
2217,59216.14814229403
2218,72307.34733201656
2219,78801.22046007309
2220,67765.80482943449
2221,243056.41101999674
2222,241808.20479072724
2223,290084.90850754175
2224,217889.5476126233
2225,146068.58256705198
2226,227412.65670438204
2227,200463.34797491226
2228,243618.1778198043
2229,237388.70952101145
2230,155780.83506925497
2231,203001.4193017045
2232,195420.71546550188
2233,200019.96539612208
2234,226067.5625084201
2235,226367.98707182799
2236,256785.57627101336
2237,319112.65284188185
2238,218879.8980327407
2239,143432.81565685663
2240,171671.14359207544
2241,187921.2883858243
2242,135755.79402239714
2243,135392.79601068888
2244,118956.06589926872
2245,101814.56070791278
2246,138570.02927155886
2247,113643.23426620755
2248,121078.61615653429
2249,127329.16598506365
2250,136315.26124544535
2251,137362.6342749158
2252,204614.84200270567
2253,146286.20301969443
2254,174053.26090903673
2255,206091.76067920122
2256,174455.47700698767
2257,224970.85672052298
2258,156161.30792816076
2259,180278.29345627222
2260,175990.07499809656
2261,162447.19771744404
2262,187991.7056807438
2263,292886.3440241376
2264,390539.19112296496
2265,215271.5533718625
2266,237448.2118186513
2267,341580.18438859377
2268,298313.38846536074
2269,168616.09792752657
2270,193050.29499788675
2271,225585.49995060358
2272,217468.70340724383
2273,176097.22388859186
2274,203987.74437029753
2275,206571.53429909144
2276,183139.8913816968
2277,200654.91659696493
2278,168247.9709428111
2279,128669.33830113802
2280,112256.32880444918
2281,176282.9132703701
2282,193261.55969233904
2283,120212.56583745871
2284,115909.69655905757
2285,130625.73272736464
2286,124354.82018275652
2287,282129.49434240256
2288,252018.8625556985
2289,316017.9957274953
2290,356165.91754575167
2291,275486.7889148751
2292,324084.62716527376
2293,366325.8722109357
2294,321194.585413889
2295,370402.40682645235
2296,276187.365120844
2297,265545.6289082328
2298,273928.90599866305
2299,333547.00780482683
2300,304981.7289685765
2301,252072.39466782007
2302,252222.7948777238
2303,228860.51809723768
2304,231801.70313413534
2305,203601.75467504654
2306,206136.00715048704
2307,202711.13070567045
2308,211954.51330544148
2309,237551.30933602247
2310,190696.36588282976
2311,207010.60859902296
2312,183460.76882453356
2313,180843.9652771512
2314,174514.67170877848
2315,177859.32055302057
2316,187214.59352965746
2317,180848.0593350688
2318,178560.98424585257
2319,171580.32156272326
2320,173444.15229816828
2321,222654.97471846733
2322,175926.96293069515
2323,172798.30396051798
2324,166672.944080309
2325,205499.09344644938
2326,160129.24292834196
2327,204815.13325663004
2328,221769.904142336
2329,195568.21467633639
2330,191280.12997587118
2331,324476.02395720873
2332,331573.9204991618
2333,290801.1040069619
2334,250895.70094080362
2335,248353.64447791968
2336,312511.0800388614
2337,200055.42258615885
2338,258225.18564327154
2339,217873.00919206534
2340,332338.05457337294
2341,211385.29725416098
2342,221785.57446558867
2343,230389.09629590902
2344,219585.97441990767
2345,228285.1888379613
2346,196712.09556086455
2347,194554.2946327487
2348,218740.89250369463
2349,183092.50709684286
2350,258273.52497287188
2351,227863.78066130076
2352,243507.04658396635
2353,274685.9564291993
2354,145219.01219780836
2355,148423.29023189936
2356,178344.1272311965
2357,200995.18727465067
2358,203014.74594862852
2359,129998.32159419451
2360,113397.75658066664
2361,151203.5927972356
2362,279095.1340994397
2363,144111.41346843634
2364,175402.6596746007
2365,204055.32512785587
2366,167638.40502877627
2367,197252.02819217835
2368,203374.5474046031
2369,196847.3995857397
2370,177123.5758982459
2371,175592.23863928113
2372,193760.30736942682
2373,247631.81812282
2374,293594.6481626788
2375,206138.71646888647
2376,294330.221246914
2377,310376.2839653054
2378,134229.94667716417
2379,246711.0227570096
2380,144003.96745069418
2381,190847.37207456026
2382,199343.66538544092
2383,206348.80797012243
2384,242284.38395901117
2385,148823.42140932474
2386,137089.40296276007
2387,138419.4146357337
2388,100141.17182310019
2389,122882.46797771845
2390,134752.89383836184
2391,147795.14984591398
2392,97421.11715360079
2393,157889.16399081144
2394,134875.22450192366
2395,226146.31950517092
2396,150034.1671869317
2397,229896.942291216
2398,131804.60330040846
2399,57181.26441384945
2400,30937.12646444235
2401,109954.70714224968
2402,133274.0308966199
2403,173594.57672174368
2404,147605.02504535113
2405,169193.95580752287
2406,134517.80819483195
2407,119964.46720858011
2408,145184.86652524862
2409,124261.17495413218
2410,189723.891320304
2411,107451.2359311143
2412,164491.48303718958
2413,126277.9311769763
2414,140866.90620048437
2415,160063.59924860392
2416,112444.522577242
2417,107661.76264889631
2418,120379.39974649344
2419,134680.6637105504
2420,116874.4399531642
2421,155990.76395483408
2422,116361.35841174517
2423,122068.78962703142
2424,174921.0458594123
2425,300257.75457616244
2426,156396.99963803682
2427,120731.14240117464
2428,189483.29066021834
2429,101648.52303953562
2430,127449.5354933301
2431,122154.03406961355
2432,137755.73555572424
2433,140682.38809950743
2434,137408.37283940706
2435,159854.8661156455
2436,74920.59106035624
2437,98029.95400555525
2438,119008.07048888598
2439,110508.5294889966
2440,122391.47300119791
2441,100189.76755263004
2442,95510.81499774847
2443,110899.42933209334
2444,136660.8852734128
2445,73496.630586938
2446,130213.42741461191
2447,171622.81145198736
2448,127891.85927398596
2449,102385.54809035454
2450,154744.7281740466
2451,134656.02518655453
2452,197646.07779450808
2453,72328.97339661513
2454,120660.15307934675
2455,119354.35723300371
2456,133958.46921379957
2457,126439.88747067843
2458,99606.82952280436
2459,83605.78339775
2460,132429.2188587943
2461,102511.21093173418
2462,134791.4145098487
2463,107065.35741491709
2464,188593.50278146658
2465,123769.12536974344
2466,108908.72206612024
2467,138076.8084946433
2468,72143.81067510042
2469,81449.97647936735
2470,218039.7093293229
2471,201713.91953952704
2472,191440.84718461428
2473,120998.31003780756
2474,102761.29251809511
2475,214463.1424327651
2476,114044.03061981592
2477,123501.84438784514
2478,184607.68474014197
2479,122208.87408824358
2480,142601.8241810361
2481,134808.16373701487
2482,130731.44366033468
2483,107419.85284371767
2484,131447.9280648986
2485,112835.12783606444
2486,162658.84823747072
2487,250162.87432523165
2488,138915.9141661683
2489,172299.3446106473
2490,158245.387095646
2491,78694.13699396048
2492,197957.48130197916
2493,153138.35742707644
2494,173621.55901999865
2495,101429.22241373453
2496,249423.81734342966
2497,155078.73188693915
2498,100952.39950181637
2499,88266.17315836344
2500,130577.97783441935
2501,132039.09051735792
2502,165458.02731712256
2503,96520.93680091295
2504,238115.4904326955
2505,216858.90325005446
2506,248023.553883628
2507,273828.47826679144
2508,247705.84182413016
2509,226690.6520598689
2510,218729.9195119897
2511,180103.23609753046
2512,209902.6443279544
2513,228635.89264936838
2514,208628.09649749193
2515,167263.17273087893
2516,172208.794765071
2517,147506.86404772196
2518,157235.55253811274
2519,221535.05996234808
2520,214125.429918007
2521,190718.6692118207
2522,226511.66268022452
2523,129607.30936284456
2524,136263.4514193097
2525,148243.6183177987
2526,150092.4816797534
2527,112667.92637725268
2528,123825.23931403551
2529,142261.06521304045
2530,137921.21880503092
2531,251032.91756613646
2532,230899.4069296876
2533,206123.32590647135
2534,226603.04947538767
2535,290410.6428970853
2536,240028.71273322497
2537,216924.232164816
2538,179008.62708385382
2539,189942.34599192534
2540,181813.11889679823
2541,180953.79259045515
2542,172636.61322470102
2543,136020.7791465083
2544,128132.76778359804
2545,135425.31918473635
2546,143730.61233742628
2547,142250.11732550059
2548,172161.1207608739
2549,178212.14949233923
2550,547474.2462415257
2551,147448.6442563096
2552,129479.0867006341
2553,69048.27294607554
2554,97871.70918949042
2555,97744.78484542761
2556,100146.8087472478
2557,112726.49837608729
2558,202303.1491981307
2559,124729.57789082918
2560,129642.81090207491
2561,109458.13064648304
2562,102534.59622581396
2563,127874.98506684694
2564,158616.98413105402
2565,116359.2639795104
2566,160692.16467137728
2567,126169.97187610064
2568,221083.52611990366
2569,197164.5822567502
2570,122261.77475397382
2571,207632.3505162755
2572,146712.29413457308
2573,232117.41661615763
2574,249519.64465613756
2575,127836.9500383893
2576,131734.96501071844
2577,158965.0523761073
2578,62590.01836396847
2579,47281.152236894704
2580,141358.0268467227
2581,170595.7203652421
2582,124019.79562671576
2583,253216.15852286015
2584,174780.15232355986
2585,216032.68373878393
2586,229005.30031843577
2587,206916.42558010016
2588,124796.7577094594
2589,148779.77935107145
2590,209544.67030413542
2591,255100.48775573168
2592,209224.5594095746
2593,219781.44778199587
2594,166012.6795343915
2595,188448.6199613372
2596,301551.454798297
2597,200079.61282952223
2598,265426.13029010687
2599,273217.16283102427
2600,217876.92532296572
2601,142133.85824127588
2602,93867.37473680172
2603,101332.98714234028
2604,99112.77435736451
2605,93681.9950910667
2606,163640.50651939306
2607,205923.15307517443
2608,234322.96280188952
2609,176845.71853728686
2610,100691.16337986384
2611,191589.3550667325
2612,174192.03827698622
2613,125443.88699586783
2614,125539.10298235808
2615,146099.5515458146
2616,144345.47214956675
2617,225855.38642938528
2618,238462.2309751073
2619,220044.5383972684
2620,189803.71775181685
2621,180212.43199379835
2622,192211.13286621962
2623,234395.445602254
2624,276367.961222128
2625,272865.9705869714
2626,176298.2197106639
2627,147928.4887120882
2628,330188.2972721616
2629,357499.36191602144
2630,274879.3956832448
2631,343729.09118886385
2632,313233.1828333894
2633,248608.79618783388
2634,311727.17265410814
2635,167318.89652295504
2636,194250.7498492757
2637,177792.6021714965
2638,260632.16237540636
2639,201639.6373009244
2640,161134.94057984743
2641,113441.43670161162
2642,202739.7004490653
2643,119381.0283621708
2644,140284.4078819612
2645,108707.23960812483
2646,105298.88438119087
2647,121721.6562636355
2648,146788.80317647848
2649,151359.72595293913
2650,118684.43311651144
2651,142454.09368623886
2652,318427.34048028383
2653,244086.76514954958
2654,244462.3318409482
2655,327731.4448284665
2656,271676.8196413079
2657,281932.61172635946
2658,256968.65665145312
2659,257759.39894695673
2660,289650.88680489454
2661,295372.68926234636
2662,301514.5404824773
2663,263293.706784443
2664,225539.83976812754
2665,278938.6055218736
2666,244591.9277584115
2667,171615.93796201143
2668,174579.8951046029
2669,183124.46591313276
2670,260756.83379824553
2671,176783.20904333983
2672,184602.2092237631
2673,201149.638081328
2674,202758.62509687338
2675,157730.83346088324
2676,188711.4485420743
2677,208689.150251464
2678,244070.21321828756
2679,257954.28352017794
2680,264935.7843987504
2681,343895.4245935241
2682,309863.521198825
2683,397674.13470049296
2684,290113.7991599599
2685,302769.32838054094
2686,243274.98358245287
2687,279667.08650250826
2688,203836.89267070685
2689,187597.53107471857
2690,339881.0056318799
2691,195445.41078384314
2692,147442.24602432642
2693,204100.11105127726
2694,146265.67177935038
2695,198178.28479249869
2696,185733.71507974062
2697,208706.30846066866
2698,184908.99198253546
2699,185085.54840488825
2700,158926.04611773882
2701,158259.4646173278
2702,122881.11848647986
2703,136191.16286929045
2704,161028.34225137625
2705,116800.54160900507
2706,114838.59086985979
2707,121573.18904741202
2708,124957.34308536444
2709,102513.56661839876
2710,118379.04303677473
2711,291919.656197981
2712,343445.0996452132
2713,171617.4805337945
2714,149919.63885052595
2715,186202.56868942175
2716,141353.71408660803
2717,201158.13959093485
2718,214280.22342152987
2719,166030.79753251467
2720,179592.3941111127
2721,139657.33055289183
2722,189258.3374628583
2723,162857.99473078642
2724,117246.86443276796
2725,131867.13967307005
2726,153687.77135105524
2727,181606.92553217802
2728,164452.07462675963
2729,153206.7699890891
2730,141663.86872287188
2731,94660.79026229773
2732,107149.9179323474
2733,183925.49226315413
2734,167425.83861632738
2735,133214.0801379243
